 🇨🇳  央视频道,#genre#
谍战专用频道,http://zby.xjqxz.top/dzzypd/live.m3u8
谍战专用频道2,http://zby.xjqxz.top/dzzypd2/live.m3u8
谍战专用频道3,http://zby.xjqxz.top/dzzypd3/live.m3u8
谍战专用频道4,http://zby.xjqxz.top/dzzypd4/live.m3u8
谍战专用频道5,http://zby.xjqxz.top/dzzypd5/live.m3u8
古装武侠剧,http://zby.xjqxz.top/gzwxj/live.m3u8
古装电视剧1,http://zby.xjqxz.top/gzdsj1/live.m3u8
古装电视剧2,http://zby.xjqxz.top/gzdsj2/live.m3u8
古装电视剧3,http://zby.xjqxz.top/gzdsj3/live.m3u8
古装电视剧4,http://zby.xjqxz.top/gzdsj4/live.m3u8
古装电视剧5,http://zby.xjqxz.top/gzdsj5/live.m3u8
都市电视剧1,http://zby.xjqxz.top/dsdsj1/live.m3u8
都市电视剧2,http://zby.xjqxz.top/dsdsj2/live.m3u8
都市电视剧3,http://zby.xjqxz.top/dsdsj3/live.m3u8
破案警匪,http://zby.xjqxz.top/pajf/live.m3u8
007全集轮播,http://zby.xjqxz.top/live5/live.m3u8
精彩电视剧,http://zby.xjqxz.top/dsj/live.m3u8
长安十二时辰,http://zby.xjqxz.top/casrsc/live.m3u8
三生三世枕上书,http://zby.xjqxz.top/sssszss/live.m3u8
水浒传,http://zby.xjqxz.top/shz/live.m3u8
琅琊榜,http://zby.xjqxz.top/lyb/live.m3u8
警察荣誉,http://zby.xjqxz.top/live16/live.m3u8
后宫·甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
知否知否,http://zby.xjqxz.top/zfzf/live.m3u8
风吹半夏,http://zby.xjqxz.top/fcbx/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
寻情记,http://zby.xjqxz.top/xqj/live.m3u8
纪录片1,http://zby.xjqxz.top/jlp1/live.m3u8
隋唐英雄,http://zby.xjqxz.top/styx/live.m3u8
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
邵氏影院㊣代,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/4246519rOcAlx5wh_900.m3u8
成龙,http://zby.xjqxz.top/cldy/live.m3u8
周星驰,https://www.goodiptv.club/douyu/122402
周星驰,http://zby.xjqxz.top/live12/live.m3u8
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8
电影轮播1,http://zby.xjqxz.top/live7/live.m3u8  
电影轮播2,http://zby.xjqxz.top/live5/live.m3u8  
国外大片,http://zby.xjqxz.top/live13/live.m3u8  
林正英电影,https://www.goodiptv.club/douyu/218859
港剧1台,https://www.goodiptv.club/douyu/4290711
港剧2台,https://www.goodiptv.club/douyu/5522351
绍兴影院✪另,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
经典小品,http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=327f9acf257abce343423d9ca46ef9ae&token=cpn-androidmpro-0-10153463-ee6c60cb51b36154827caa4c2303ce140c03be821c37ac32&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
欧美大片,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2


港澳频道,#genre#
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
凤凰中文,http://home.sunruilin.com:4443/udp/239.93.1.9:2192
凤凰资讯,http://home.sunruilin.com:4443/udp/239.93.1.4:2191
凤凰中文,http://dns.yiandrive.com:16813/phenix/fhzw
凤凰资讯,http://dns.yiandrive.com:16813/phenix/fhzx
凤凰香港,http://dns.yiandrive.com:16813/phenix/fhhk
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8 
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000 
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8 
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线华丽台,http://php.jdshipin.com:8880/smt.php?id=Wlt
无线星河国,http://php.jdshipin.com:8880/smt.php?id=Xinhe
华丽翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
TVB星河国语,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
TVB星河,http://epg.pw/stream/eee97f3ab8d484adff720fc3c90eb1f280b02264d5d2e3971262bb416aab5767.m3u8
TVB娱乐新闻台,http://epg.pw/stream/57737ed82a70288e90bca3ef3b9e7ed3e8b896445947908bd76d4ed3c4ba6c43.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
生命电视台,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8 
香港33台高清,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台高清,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港34台全网,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8 
香港35台高清,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
星光综合,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
中旺电视台，http://38.64.72.148/hls/modn/list/4010/chunklist0.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
澳视澳门,http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
JIB TV,http://61.221.215.25:8800/hls/51/index.m3u8
LISTEN ON SPOTIFY,http://61.221.215.25:8800/hls/58/index.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
4K「自然」台,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
discover亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
GTV listen,http://61.221.215.25:8800/hls/58/index.m3u8
GTV八大动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
GTV八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
GTV八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
GTV少儿,http://61.221.215.25:8800/hls/40/index.m3u8
NHKworld,http://61.221.215.25:8800/hls/51/index.m3u8
YMG新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
纯享音乐,http://61.221.215.25:8800/hls/49/index.m3u8
东森电影台,http://183.237.246.14:9931/tsfile/live/1043_1.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
全球信息,http://61.221.215.25:8800/hls/1/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
探索频道,http://61.221.215.25:8800/hls/1/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8

MTV流行,#genre#

新年大吉,https://www.now61.com/f/e965IV/%E6%96%B0%E5%B9%B4%E5%A4%A7%E5%90%89.mp4
卜卦,https://www.now61.com/f/ZnO9Tb/%E5%8D%9C%E5%8D%A6.mp4
桃花诺,https://www.now61.com/f/vDPNug/%E6%A1%83%E8%8A%B1%E8%AF%BA.mp4
晚风心里吹,https://www.now61.com/f/DVy6Sq/%E6%99%9A%E9%A3%8E%E5%BF%83%E9%87%8C%E5%90%B9.mp4
雨蝶,https://www.now61.com/f/5jp1Hr/%E9%9B%A8%E8%9D%B6.mp4
破碎的梦,https://www.now61.com/f/3kzBfK/%E7%A0%B4%E7%A2%8E%E7%9A%84%E6%A2%A6.mp4
爱难求情难断,http://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
爱你到最后一刻,http://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
唱着情歌流着泪,http://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
给我一把爱情火无情风雨无情的你昨夜的我又梦到了你,http://vdse.bdstatic.com//63a770491e7bae0ebe661452c27eaf33.mp4
好听情歌8首,http://vd4.bdstatic.com/mda-nca4dy51snpz9cnz/sc/cae_h264_delogo/1647144982589585207/mda-nca4dy51snpz9cnz.mp4
来生再去拥抱你梨花飞情人泪落雨的秋梦醉荷塘,http://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4
拈花一笑对面的小姐姐想你了小哥哥一朵情花开,http://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
人间惊鸿客,http://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
涛声依旧雾里看花窗外心雨听心晚秋母亲,http://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
天路驼铃鸿雁九儿绒花小芳,http://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
驼铃卓玛天边鸿雁天路草原歌曲,http://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
无味DJ版,http://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
哑巴新娘,http://vdse.bdstatic.com//1a3fdd4def6feeef6a49f4c2bfd9fec2.mp4
经典老歌DJ精选8首,http://vdse.bdstatic.com//200ab148a9e867ad29f5fda4ac175305.mp4
老歌DJ版精选8首,http://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
2021精选5首酒吧DJ舞曲,http://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
2021火爆女生版伤感DJ情歌,http://vdse.bdstatic.com//8fe197e92568201d4899dfd3d94585a7.mp4
2021年网络火爆伤感情歌6首,http://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
2021年最火伤感音乐,http://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
2021伤感洗脑神曲,http://vdse.bdstatic.com//8ad29ca92a901b9992431cf0c5266101.mp4
2021五首女声伤感DJ情歌精品,http://vdse.bdstatic.com//c92e81328ef6d13ba7d44e6eb80f9f1e.mp4
2021一夜火爆几首DJ舞曲,http://vdse.bdstatic.com//1fc9fd16e02ca272bb81666b85bf4135.mp4
2021最佳伤感情歌,http://vdse.bdstatic.com//59c5abc138bf1da5585bb765c530137e.mp4
21年DJ爆红网络洗脑神曲,http://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
5首伤感情歌DJ,http://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
9首DJ舞曲_首首甜美醉人,http://vd2.bdstatic.com/mda-mhig1c3sw223mx8p/1080p/cae_h264/1629380139191731149/mda-mhig1c3sw223mx8p.mp4
DJ我们不再是从前,http://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
DJ心在跳情在烧,http://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
DJ版爱不得忘不舍,http://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
DJ版蜜雪冰城,http://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
DJ版三月里的小雨,http://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
DJ版时间会知道你好不好,http://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4
DJ版望爱却步,http://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
DJ版一个人挺好,http://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
DJ版原谅你的谎,http://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4
DJ流浪兄弟,http://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
DJ情歌爱情迷了路,http://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
DJ情歌6首,http://vdse.bdstatic.com//c9e449d2db0a3fa5f6a8afafbc43fbdc.mp4
DJ舞曲让我做你的眼睛,http://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4
DJ新歌上线,http://vd3.bdstatic.com/mda-nckdkm6sj1p9q7c9/sc/cae_h264_delogo/1647859589943780399/mda-nckdkm6sj1p9q7c9.mp4
爱江山更爱美人金典,http://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4
安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
暗里着迷-亮声,http://vd2.bdstatic.com/mda-nj0ahm6t2ib5n2jy/720p/h264/1664610158927030550/mda-nj0ahm6t2ib5n2jy.mp4
车载DJ多年以后,http://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
车载DJ今夜为你醉...,http://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
车载DJ舞曲大风吹浪子闲话玛尼情歌沙漠骆驼,http://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4
车载必备DJ殇雪潮湿的心酒醉的蝴蝶多年以后,http://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4
沉默是金,http://vd3.bdstatic.com/mda-mh05cp7e5775a9z2/sc/cae_h264/1627790223084175256/mda-mh05cp7e5775a9z2.mp4
痴心是我犯的错,http://vd2.bdstatic.com/mda-ncpa1ziw0urtvsuy/720p/h264_delogo/1648105627756677310/mda-ncpa1ziw0urtvsuy.mp4
窗外-同桌的你-心太软-心雨-小芳,http://vdse.bdstatic.com//97183ae857df5213fcfaf0fabc18efc3.mp4
刀郎的西海情歌,http://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
刀郎经典歌曲敖包相会西海情歌等专辑金典老歌,http://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
刀郎经典歌曲7首：西海情歌敖包相会情人冲动的惩罚,http://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
刀郎经典歌曲精选,http://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎-手心里的温柔,http://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
刀郎-守候在凌晨两点的伤心秀吧,http://vd3.bdstatic.com/mda-ierq2z9f1exw934e/logo/hd/mda-ierq2z9f1exw934e.mp4
动感DJ苦了累了听听歌,http://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4
抖音神曲20首,http://vd3.bdstatic.com/mda-kegey3zg2hx7f0t6/sc/mda-kegey3zg2hx7f0t6.mp4
多彩的哈达,http://vd2.bdstatic.com/mda-nccdp2tcnwx6cpmn/sc/cae_h264_delogo/1647164915434344506/mda-nccdp2tcnwx6cpmn.mp4
二小姐酒梦,http://vd4.bdstatic.com/mda-jisq7k1t5n821tjt/sc/mda-jisq7k1t5n821tjt.mp4
干就完了,http://vd3.bdstatic.com/mda-mkpd6xzxe91etw8c/sc/cae_h264/1637766099902911413/mda-mkpd6xzxe91etw8c.mp4
舞曲,http://txmov2.a.kwimgs.com/upic/2022/03/25/20/BMjAyMjAzMjUyMDUyNTZfMjM0NDc1MTE5N183MDQ0NzkzMTQxOV8wXzM=_b_B383b34c7a7c97f97b5350f622d8da0a6.mp4?tag=1-1648554367-std-1-puqq96jiry-1167f7fd60758f88&clientCacheKey=3x3qtumzyu5rh6w_b.mp4&tt=b&di=79c43beb&bp=12681
故乡的原风景,http://vd2.bdstatic.com/mda-kc4eh79vqhm2gyxh/sc/mda-kc4eh79vqhm2gyxh.mp4
郭镐鸣野摩托,http://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4
海来阿木浪子心DJ沈念版,http://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
韩宝仪情人桥,http://vd4.bdstatic.com/mda-jehka6exkt6va8id/sc/mda-jehka6exkt6va8id.mp4
韩可可错位时空DJ版,http://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4
黄昏之恋,http://txmov2.a.yximgs.com/upic/2020/12/17/15/BMjAyMDEyMTcxNTU4MDJfMTU0MDc1NjUwOF80MDg0NzI4NTQ3NV8yXzM=_b_Bf21b260fe57f4ea92f16595655476453.mp4
几首绝美情歌DJ精选,http://vdse.bdstatic.com//c5c64b60c9fdfbdfa3e959bb1d56c4b0.mp4
今日热歌DJ如果爱还在A8回心转意爱到最后就是痛,http://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4
今生最美的遇见,http://vd4.bdstatic.com/mda-ncjf6j5xqwx35wxc/sc/cae_h264_delogo/1647774687601159968/mda-ncjf6j5xqwx35wxc.mp4
劲爆DJ串烧,http://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4
经典老歌DJ版精选六首,http://vdse.bdstatic.com//f203048340fe15016fbec9a72905680d.mp4
经典粤语歌曲上海滩铁血丹心神情神话沧海一声笑,http://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
精选韩宝仪经典歌曲10首,http://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
精选五首DJ男声串烧,http://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
酒吧舞女,http://vd2.bdstatic.com/mda-mkpe42g9za18xetn/sc/cae_h264/1637798968815645031/mda-mkpe42g9za18xetn.mp4
酒梦,http://vd4.bdstatic.com/mda-jjbj71ymtth36pvu/sc/mda-jjbj71ymtth36pvu.mp4
绝美情歌dj,http://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4
可可托海,http://vd2.bdstatic.com/mda-kkkrymnm2i5tgndt/v1-cae/1080p/mda-kkkrymnm2i5tgndt.mp4
林翠萍负心的你,http://vdse.bdstatic.com//16425f9f93e382e23bcde71f8ed85a4c.mp4
林翠萍麦搁來这套,http://vdse.bdstatic.com//5b388a47b1233105831e09b8cadc1edd.mp4
林翠萍的我太傻,http://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
林翠萍经典老歌相会在梦里,http://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
林翠萍经典情歌相思豆,http://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
龙飘飘歌声恋情,http://vdse.bdstatic.com//552f15ac34dc97bdb3cc7725cd0a0aa4.mp4
龙飘飘往事,http://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
龙飘飘我没醉,http://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
毛宁涛声依旧晚秋心雨春风吻上我的脸大中国,http://vdse.bdstatic.com//21736d388636d7648510b2a36fc7cbfd.mp4
美酒加咖啡龙飘飘,http://vdse.bdstatic.com//816c73543ede254586a625cacc67ea0f.mp4
美人关,http://txmov2.a.yximgs.com/upic/2020/12/17/17/BMjAyMDEyMTcxNzU0MTBfMTU0MDc1NjUwOF80MDg1MzA2ODMyMV8yXzM=_b_Bca10c09fd07c8c2fa95a51059f93a24a.mp4
美人热舞洗脑DJ舞曲,http://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
梦中情人,http://txmov2.a.yximgs.com/upic/2020/11/08/21/BMjAyMDExMDgyMTAwMTNfMTU0MDc1NjUwOF8zODk0OTg4ODcxN18yXzM=_b_B5faf49255e0be7fc042ea521c28a458e.mp4
摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4

女生DJ伤感情歌,http://vdse.bdstatic.com//8fe41305b5c64f8e11715b4dfd442c67.mp4
披着羊皮的狼-西海情歌-冲动,http://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
七首DJ情歌拈花一笑对面的小姐姐想你了小哥哥等,http://vdse.bdstatic.com//ed10354ac1acc37c9922074fd88d3697.mp4
千年的祈祷,http://vd3.bdstatic.com:443/mda-mbgvgcyq03nmiwzd/v2-hknm/1080p/mda-mbgvgcyq03nmiwzd.mp4
情歌DJ拈花一笑对面的小姐姐酒醉的蝴蝶,http://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
情歌DJ怎么可以如此冷血为爱受尽相思罪,http://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
情歌DJ合集,http://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
情歌DJ舞曲,http://vd2.bdstatic.com/mda-nag6y4ryfy5a0hjb/720p/h264_delogo/1642396108696963578/mda-nag6y4ryfy5a0hjb.mp4
情歌皇后林翠萍相见不如不见,http://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
情难断,http://txmov2.a.yximgs.com/upic/2021/01/16/06/BMjAyMTAxMTYwNjQ1NTlfMTU0MDc1NjUwOF80MjQ0MTcxNjg1OF8yXzM=_b_Ba50d29ff1365b0338675040586f9fac4.mp4
让人陶醉的几首DJ舞曲,http://vdse.bdstatic.com//0f464b2beaf5887f90ac36b68fcd342f.mp4
山歌阿里山的姑娘康定情歌山路十八弯敖包相会,http://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
伤感DJ等,http://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4
伤心的酒吧,http://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
伤心的眼泪,http://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
手心里的温柔-西海情歌-披着羊皮,http://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
孙艺琪寂寞的人别听伤感情歌,http://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4
谭咏麟+李克勤-梦仍是一样(演唱会),http://em.21dtv.com/songs/60029634.mkv
晚风心里吹,http://vd2.bdstatic.com/mda-ndpg29kxui1g1xrj/sc/cae_h264_delogo/1650799724379445533/mda-ndpg29kxui1g1xrj.mp4
网络金曲拈花一笑陪你千山万水对面小姐姐,http://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
忘记你需要多久(DJ小鱼儿版),http://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4
温奕心一路生花,http://vd2.bdstatic.com/mda-nadm5jqnuteatw2u/sc/cae_h264_delogo/1642172623674683427/mda-nadm5jqnuteatw2u.mp4
西海情歌,http://vd2.bdstatic.com/mda-jf9c1fkgucw29pg8/sc/mda-jf9c1fkgucw29pg8.mp4
辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
新歌上线_啥歌这么好听,http://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4
新歌上线7首,http://vd2.bdstatic.com/mda-nc4fkdejg6k892tp/720p/h264_delogo/1646478313883739193/mda-nc4fkdejg6k892tp.mp4
